book_id	primary	secondary	tertiary
000056653	Fiction	Fiction	English 3 Volume Novels
000056658	Fiction	Fiction	English 1 & 2 Volume Novels
000056668	Fiction	Fiction	English 3 Volume Novels
000056728	Non-Fiction	Voyages & Travels	
000056737	Non-Fiction	Topography	English, Northern
000056756	Non-Fiction	Topography	United States of America
000056757	Non-Fiction	Topography	European
000056900	Non-Fiction	History	United States of America
000056938	Non-Fiction	History	United States of America
000056951	Non-Fiction	Topography	United States of America
000056966	Non-Fiction	Uncategorised	
000056968	Non-Fiction	Uncategorised	
000056969	Non-Fiction	Topography	English, Northern
000056981	Non-Fiction	Topography	Indian, Chinese, Japanese
000057078	Non-Fiction	Poetry	English, Separate Works, 19th Century
000057088	Non-Fiction	Topography	United States of America
000057124	Non-Fiction	Topography	African
000057223	Non-Fiction	Topography	United States of America
000057229	Non-Fiction	Poetry	English Selections
000057230	Non-Fiction	Collected Works	English Authors
000057296	Non-Fiction	Topography	Indian, Chinese, Japanese
000057365	Non-Fiction	Topography	United States of America
000057617	Fiction	Fiction	English 3 Volume Novels
000057907	Non-Fiction	Collected Works	English Authors
000057997	Non-Fiction	Uncategorised	
000057998	Non-Fiction	Geography & Topography	England
000057999	Non-Fiction	Geography & Topography	England
000058000	Non-Fiction	Astronomy	
000058001	Non-Fiction	Geography & Topography	England
000058002	Non-Fiction	Poetry	English
000058024	Non-Fiction	Topography	French
000058166	Fiction	Fiction	English 3 Volume Novels
000058178	Non-Fiction	Uncategorised	
000058180	Non-Fiction	Plays	
000058201	Non-Fiction	Drama	English, Separate Plays, 19th Century
000058202	Non-Fiction	Drama	English, Separate Plays, 19th Century
000058333	Non-Fiction	Collected Works	English Authors
000058452	Fiction	Fiction	English 3 Volume Novels
000058581	Non-Fiction	History	United States of America
000058800	Non-Fiction	Poetry	English, Separate Works, 19th Century
000058810	Fiction	Fiction	English 1 & 2 Volume Novels
000058812	Fiction	Fiction	English 1 & 2 Volume Novels
000058820	Non-Fiction	Topography	English, Southern
000058889	Non-Fiction	Topography	Turkish, Break
000059061	Non-Fiction	Uncategorised	
000059075	Non-Fiction	Topography	English, Southern
000059076	Non-Fiction	Topography	English
000059428	Non-Fiction	Poetry	English
000059435	Non-Fiction	Poetry	English, Separate Works, 19th Century
000059854	Non-Fiction	Drama	English, Collections of Plays
000060033	Non-Fiction	Poetry	English
000060848	Non-Fiction	Poetry	English, Separate Works, 19th Century
000060890	Non-Fiction	Topography	English, Southern
000060900	Non-Fiction	Poetry	English
000062084	Non-Fiction	Travels	German
000062125	Non-Fiction	Voyages & Travels	Various Languages
000062129	Non-Fiction	Topography	French
000062132	Non-Fiction	Plays	
000062493	Non-Fiction	History	United States of America
000062518	Non-Fiction	Poetry	English, Separate Works, 19th Century
000062633	Non-Fiction	Voyages & Travels	
000063229	Non-Fiction	Poetry	English, Separate Works, 19th Century
000064108	Fiction	Fiction	English 3 Volume Novels
000064159	Non-Fiction	Topography	English
000064442	Non-Fiction	Geology	Coal
000064494	Fiction	Fiction	English 3 Volume Novels
000066142	Non-Fiction	Poetry	English, Separate Works, 19th Century
000066585	Fiction	Fiction	English 3 Volume Novels
000066726	Non-Fiction	Poetry	English Selections
000067013	Fiction	Fiction	English 3 Volume Novels
000067034	Non-Fiction	History	Italy
000067036	Non-Fiction	History	Italy
000067200	Non-Fiction	Poetry	English, Separate Works, 19th Century
000067216	Non-Fiction	History	European 18th, 19th Centuries
000067458	Fiction	Fiction	English 3 Volume Novels
000067570	Fiction	Fiction	English 3 Volume Novels
000067699	Fiction	Fiction	English 3 Volume Novels
000068426	Non-Fiction	Poetry	English
000068627	Non-Fiction	Plays	
000068637	Non-Fiction	Poetry	English
000068913	Non-Fiction	Geography	General America
000068917	Non-Fiction	Topography	Travels
000069006	Non-Fiction	Topography	United States of America
000069030	Non-Fiction	Topography	United States of America
000069066	Non-Fiction	Topography	Travels
000069082	Non-Fiction	Poetry	English
000069084	Non-Fiction	Voyages & Travels	
000069124	Non-Fiction	Topography	United States of America
000069151	Non-Fiction	Topography	West Indian, Canadian
000069175	Non-Fiction	Topography	United States of America
000069179	Non-Fiction	Topography	United States of America
000069215	Non-Fiction	Hydrography	
000069218	Non-Fiction	Hydrography	
000069299	Non-Fiction	Voyages & Travels	Italy
000069302	Non-Fiction	Travels	German
000069314	Non-Fiction	Topography	United States of America
000069331	Non-Fiction	Voyages & Travels	Various Languages
000069339	Non-Fiction	Travels	German
000069347	Non-Fiction	Topography	Italian
000069348	Non-Fiction	Topography	Indian, Chinese, Japanese
000069359	Non-Fiction	Topography	Italian
000069360	Non-Fiction	Topography	African
000069385	Non-Fiction	Topography	Travels
000069387	Non-Fiction	Poetry	English
000069390	Non-Fiction	Topography	Italian
000069401	Non-Fiction	Topography	Turkish, Break
000069415	Non-Fiction	Topography	United States of America
000069614	Non-Fiction	Topography	United States of America
000069639	Non-Fiction	Topography	United States of America
000069769	Non-Fiction	Topography	United States of America
000069813	Non-Fiction	Topography	United States of America
000069864	Non-Fiction	Topography	Travels
000069866	Non-Fiction	Topography	United States of America
000069889	Non-Fiction	Topography	Travels
000069890	Non-Fiction	Topography	United States of America
000070023	Non-Fiction	Drama	English, Separate Plays, 19th Century
000070452	Non-Fiction	History	English
000070719	Non-Fiction	Poetry & Fiction	English
000070845	Non-Fiction	Topography	Turkish, Break
000070846	Non-Fiction	Topography	Turkish, Break
000070847	Non-Fiction	Topography	Turkish, Break
000070870	Non-Fiction	Uncategorised	
000070881	Non-Fiction	Topography	Belgian
000070882	Non-Fiction	Topography	Dutch
000070906	Non-Fiction	Topography	Spanish & Portuguese
000070912	Non-Fiction	Collections of Travels	
000071032	Non-Fiction	Poetry	English, Separate Works, 19th Century
000072090	Fiction	Fiction	English 1 Volume Novels
000072536	Non-Fiction	History	Scotch & Irish
000072876	Non-Fiction	Poetry	English, Separate Works, 19th Century
000072878	Non-Fiction	Topography	English, Southern
000072883	Non-Fiction	Geography	General America
000072928	Non-Fiction	Plays	
000072990	Non-Fiction	Geography & Ethnology	
000074626	Non-Fiction	Topography	Scotch
000074634	Fiction	Fiction	English 3 Volume Novels
000074635	Fiction	Fiction	English 3 Volume Novels
000074636	Fiction	Fiction	English 3 Volume Novels
000074637	Fiction	Fiction	English 3 Volume Novels
000074645	Non-Fiction	Plays	
000074647	Non-Fiction	Poetry	English
000074744	Non-Fiction	Poetry	English, Separate Works, 19th Century
000075114	Non-Fiction	Poetry	English Songs & Ballads
000075468	Non-Fiction	Poetry	English Selections
000075692	Non-Fiction	Plays	
000075847	Non-Fiction	History	European 18th, 19th Centuries
000076248	Fiction	Fiction	English 1 Volume Novels
000076249	Fiction	Fiction	English 1 & 2 Volume Novels
000076454	Non-Fiction	Topography	Travels
000077405	Non-Fiction	Poetry	English, Separate Works, 19th Century
000077449	Non-Fiction	Drama	English, Separate Plays, 19th Century
000077482	Non-Fiction	Voyages & Travels	Various Languages
000077495	Non-Fiction	Topography	Danish, Swedish, Norwegian
000077497	Non-Fiction	Voyages & Travels	
000077554	Non-Fiction	Topography	North German
000077760	Non-Fiction	Topography	Danish, Swedish, Norwegian
000078073	Non-Fiction	Poetry	English, Separate Works, 19th Century
000078080	Non-Fiction	Topography	United States of America
000078084	Non-Fiction	Topography	United States of America
000078142	Fiction	Fiction	English 3 Volume Novels
000078394	Non-Fiction	History	England
000078580	Non-Fiction	Topography	Danish, Swedish, Norwegian
000078677	Non-Fiction	Topography	Russian, Polish
000078735	Non-Fiction	Poetry	English, Separate Works, 19th Century
000078740	Non-Fiction	Topography	Scotch
000078885	Non-Fiction	Topography	Scotch
000079163	Non-Fiction	Geography	Topography
000079168	Non-Fiction	Topography	Travels
000079169	Non-Fiction	Topography	Scotch
000079174	Non-Fiction	Botany & Geology	
000079175	Non-Fiction	Geology	Gems & precious stones
000079229	Non-Fiction	Topography	African
000079245	Non-Fiction	Topography	Scotch
000079249	Non-Fiction	Topography	Indian, Chinese, Japanese
000079250	Non-Fiction	Topography	Indian, Chinese, Japanese
000079264	Non-Fiction	Essays & Moral Philosophy	
000079284	Non-Fiction	Topography	English, Southern
000079290	Non-Fiction	Uncategorised	
000079308	Non-Fiction	Topography	English, Southern
000079312	Non-Fiction	Topography	London
000079313	Non-Fiction	Topography	English, Southern
000079314	Non-Fiction	Topography	English, Northern
000079482	Non-Fiction	Topography	Australasian
000079513	Non-Fiction	Topography	United States of America
000079514	Non-Fiction	Topography	United States of America
000079577	Fiction	Fiction	English 3 Volume Novels
000079620	Fiction	Fiction	English 3 Volume Novels
000079623	Fiction	Fiction	English 1 & 2 Volume Novels
000079696	Fiction	Fiction	English 3 Volume Novels
000079697	Fiction	Fiction	English 3 Volume Novels
000079698	Fiction	Fiction	English 1 & 2 Volume Novels
000079699	Fiction	Fiction	English 3 Volume Novels
000080018	Non-Fiction	History	United States of America
000080049	Non-Fiction	Poetry	English Selections
000080213	Non-Fiction	History	English 18th, 19th Centuries
000080308	Non-Fiction	Voyages & Travels	Various Languages
000080440	Non-Fiction	Poetry	English, Separate Works, 19th Century
000080445	Non-Fiction	History	United States of America
000080465	Non-Fiction	Poetry	English, Separate Works, 19th Century
000080642	Non-Fiction	Poetry	English
000080663	Fiction	Fiction	English 3 Volume Novels
000080908	Non-Fiction	Topography	African
000080911	Non-Fiction	Topography	African
000080912	Non-Fiction	Topography	African
000081126	Non-Fiction	Drama	English, Separate Plays, 19th Century
000081414	Fiction	Fiction	English 3 Volume Novels
000081458	Non-Fiction	Topography	English, Northern
000081568	Fiction	Fiction	English 1 & 2 Volume Novels
000082068	Non-Fiction	Geology	Gems & precious stones
000082105	Non-Fiction	Topography	Great Britain & Ireland
000082640	Fiction	Fiction	English 3 Volume Novels
000082641	Fiction	Fiction	English 3 Volume Novels
000082642	Fiction	Fiction	English 3 Volume Novels
000082644	Fiction	Fiction	English 3 Volume Novels
000082783	Non-Fiction	Topography	United States of America
000084046	Non-Fiction	Topography	Scotch
000084205	Non-Fiction	Uncategorised	
000084222	Non-Fiction	Topography	English, Northern
000084232	Non-Fiction	Topography	Indian, Chinese, Japanese
000084239	Non-Fiction	Topography	Indian, Chinese, Japanese
000084491	Non-Fiction	History	English 18th, 19th Centuries
000084631	Non-Fiction	History	United States of America
000084632	Non-Fiction	Topography	United States of America
000084717	Non-Fiction	History	United States of America
000084719	Non-Fiction	History	United States of America
000084897	Non-Fiction	Topography	United States of America
000084967	Non-Fiction	Uncategorised	
000085013	Non-Fiction	Voyages & Travels	
000085110	Fiction	Fiction	English 3 Volume Novels
000085148	Non-Fiction	Plays	
000085153	Non-Fiction	Drama & Dramatic History	
000085154	Non-Fiction	Plays	
000085156	Non-Fiction	Plays	
000085159	Non-Fiction	Plays	
000085162	Non-Fiction	Plays	
000085323	Non-Fiction	Topography	English, Southern
000085325	Non-Fiction	Topography	English, Southern
000085327	Non-Fiction	Topography	English, Southern
000085329	Non-Fiction	Topography	English, Southern
000085331	Non-Fiction	Topography	English, Southern
000085332	Non-Fiction	Topography	English, Southern
000085334	Non-Fiction	Topography	English, Southern
000085336	Non-Fiction	Topography	English, Southern
000085337	Non-Fiction	Topography	English, Southern
000085338	Non-Fiction	Topography	English, Southern
000085339	Non-Fiction	Topography	English, Southern
000085341	Non-Fiction	Topography	English, Southern
000085345	Non-Fiction	Topography	English, Southern
000085346	Non-Fiction	Topography	English, Southern
000085366	Non-Fiction	Topography	English, Northern
000085367	Non-Fiction	Topography	English, Northern
000085368	Non-Fiction	Topography	English, Southern
000085376	Non-Fiction	Poetry	English Selections
000085389	Non-Fiction	Topography	English, Northern
000086044	Non-Fiction	Topography	Spanish & Portuguese
000086378	Non-Fiction	Poetry	English
000086546	Fiction	Fiction	English 3 Volume Novels
000086668	Non-Fiction	Voyages & Travels	Italy
000086669	Non-Fiction	Voyages & Travels	Great Britain
000087206	Non-Fiction	Topography	London
000087222	Non-Fiction	History	United States of America
000087652	Fiction	Fiction	English 1 & 2 Volume Novels
000088387	Non-Fiction	Poetry	English, Separate Works, 19th Century
000088513	Non-Fiction	Topography	Great Britain & Ireland
000088652	Non-Fiction	Topography	French
000089113	Non-Fiction	Topography	Scotch
000089129	Non-Fiction	Topography	Indian, Chinese, Japanese
000089266	Non-Fiction	Topography	Scotch
000089469	Non-Fiction	Drama	English, Separate Plays, 19th Century
000089933	Non-Fiction	Poetry	English, Separate Works, 19th Century
000090336	Non-Fiction	Poetry	English
000090416	Fiction	Fiction	English 3 Volume Novels
000090417	Fiction	Fiction	English 3 Volume Novels
000090432	Fiction	Fiction	English 3 Volume Novels
000090477	Non-Fiction	History	General
000090657	Non-Fiction	Drama	English, Separate Plays, 19th Century
000090671	Non-Fiction	Drama	English, Separate Plays, 19th Century
000091083	Non-Fiction	Topography	Indian, Chinese, Japanese
000091145	Fiction	Fiction	English 3 Volume Novels
000091204	Fiction	Fiction	English 3 Volume Novels
000091651	Non-Fiction	Poetry	English, Separate Works, 19th Century
000092041	Non-Fiction	History	General
000092338	Non-Fiction	Poetry	English, Separate Works, 19th Century
000092513	Non-Fiction	Poetry	English
000092666	Non-Fiction	Poetry	English Selections
000092702	Non-Fiction	Plays	
000092900	Non-Fiction	Uncategorised	
000092975	Non-Fiction	Biology	
000092976	Non-Fiction	Biology	
000092982	Non-Fiction	Botany & Geology	
000092983	Non-Fiction	Uncategorised	
000092989	Non-Fiction	Biology	
000092990	Non-Fiction	Uncategorised	
000092992	Non-Fiction	Topography	United States of America
000092994	Non-Fiction	Uncategorised	
000092999	Non-Fiction	Geography	
000093000	Non-Fiction	Geography	
000093005	Non-Fiction	Uncategorised	
000093006	Non-Fiction	Voyages & Travels	
000093007	Non-Fiction	Topography	North German
000093013	Non-Fiction	Topography	English, Northern
000093014	Non-Fiction	Topography	English, Southern
000093028	Non-Fiction	Poetry	English Selections
000093031	Non-Fiction	Poetry	English
000093051	Non-Fiction	Plays	
000093052	Non-Fiction	Plays	
000093054	Non-Fiction	Poetry	English
000093061	Non-Fiction	Poetry	English
000093082	Fiction	Fiction	English 3 Volume Novels
000093085	Fiction	Fiction	English 3 Volume Novels
000093095	Fiction	Fiction	English 3 Volume Novels
000093097	Fiction	Fiction	English 3 Volume Novels
000093115	Fiction	Fiction	English 3 Volume Novels
000093124	Fiction	Fiction	English 3 Volume Novels
000093130	Fiction	Fiction	English 3 Volume Novels
000093133	Fiction	Fiction	English Separate Novels 19th Century
000093159	Non-Fiction	Poetry	English, Separate Works, 19th Century
000093187	Non-Fiction	Poetry	English, Separate Works, 19th Century
000093204	Non-Fiction	Geology	
000093227	Fiction	Fiction	English 1 Volume Novels
000093359	Non-Fiction	Poetry	English Selections
000093565	Non-Fiction	History	America
000093589	Fiction	Fiction	English 3 Volume Novels
