volume_id	book_id	volume_num	total	path	filesize
000874833_01	000874833	1	3	0008/000874833_01_text.txt	191
000874833_02	000874833	2	3	0008/000874833_02_text.txt	215
000874833_03	000874833	3	3	0008/000874833_03_text.txt	241
000874834_01	000874834	1	1	0008/000874834_01_text.txt	600
000874837_01	000874837	1	3	0008/000874837_01_text.txt	231
000874837_02	000874837	2	3	0008/000874837_02_text.txt	233
000874837_03	000874837	3	3	0008/000874837_03_text.txt	239
000874838_01	000874838	1	3	0008/000874838_01_text.txt	266
000874838_02	000874838	2	3	0008/000874838_02_text.txt	264
000874838_03	000874838	3	3	0008/000874838_03_text.txt	288
000874839_01	000874839	1	1	0008/000874839_01_text.txt	684
000875068_01	000875068	1	1	0008/000875068_01_text.txt	54
000875129_01	000875129	1	3	0008/000875129_01_text.txt	1152
000875129_02	000875129	2	3	0008/000875129_02_text.txt	1377
000875129_03	000875129	3	3	0008/000875129_03_text.txt	1436
000875215_01	000875215	1	3	0008/000875215_01_text.txt	264
000875215_02	000875215	2	3	0008/000875215_02_text.txt	266
000875215_03	000875215	3	3	0008/000875215_03_text.txt	269
000875397_01	000875397	1	1	0008/000875397_01_text.txt	753
000875398_01	000875398	1	1	0008/000875398_01_text.txt	832
000875401_01	000875401	1	1	0008/000875401_01_text.txt	934
000875576_01	000875576	1	1	0008/000875576_01_text.txt	476
000875577_01	000875577	1	1	0008/000875577_01_text.txt	476
000875583_01	000875583	1	1	0008/000875583_01_text.txt	333
000875606_01	000875606	1	1	0008/000875606_01_text.txt	848
000875611_01	000875611	1	1	0008/000875611_01_text.txt	1021
000875632_01	000875632	1	1	0008/000875632_01_text.txt	131
000875681_01	000875681	1	1	0008/000875681_01_text.txt	308
000875694_01	000875694	1	1	0008/000875694_01_text.txt	2773
000875714_01	000875714	1	3	0008/000875714_01_text.txt	183
000875714_02	000875714	2	3	0008/000875714_02_text.txt	168
000875714_03	000875714	3	3	0008/000875714_03_text.txt	166
000875715_01	000875715	1	3	0008/000875715_01_text.txt	332
000875715_02	000875715	2	3	0008/000875715_02_text.txt	332
000875715_03	000875715	3	3	0008/000875715_03_text.txt	303
000875913_01	000875913	1	3	0008/000875913_01_text.txt	212
000875913_02	000875913	2	3	0008/000875913_02_text.txt	187
000875913_03	000875913	3	3	0008/000875913_03_text.txt	198
000875914_01	000875914	1	1	0008/000875914_01_text.txt	143
000875915_01	000875915	1	1	0008/000875915_01_text.txt	184
000875916_01	000875916	1	1	0008/000875916_01_text.txt	205
000875924_01	000875924	1	1	0008/000875924_01_text.txt	445
000875925_01	000875925	1	1	0008/000875925_01_text.txt	420
000875926_01	000875926	1	1	0008/000875926_01_text.txt	563
000875936_01	000875936	1	1	0008/000875936_01_text.txt	279
000876091_01	000876091	1	1	0008/000876091_01_text.txt	350
000876276_01	000876276	1	1	0008/000876276_01_text.txt	185
000876376_01	000876376	1	1	0008/000876376_01_text.txt	512
000876469_01	000876469	1	1	0008/000876469_01_text.txt	159
000876584_01	000876584	1	2	0008/000876584_01_text.txt	1057
000876584_02	000876584	2	2	0008/000876584_02_text.txt	668
000876824_01	000876824	1	1	0008/000876824_01_text.txt	158
000877394_01	000877394	1	1	0008/000877394_01_text.txt	46
000877395_01	000877395	1	1	0008/000877395_01_text.txt	51
000877399_01	000877399	1	1	0008/000877399_01_text.txt	568
000877508_01	000877508	1	1	0008/000877508_01_text.txt	79
000877612_01	000877612	1	1	0008/000877612_01_text.txt	354
000877995_01	000877995	1	1	0008/000877995_01_text.txt	2209
000878077_01	000878077	1	1	0008/000878077_01_text.txt	403
000878150_01	000878150	1	1	0008/000878150_01_text.txt	885
000878151_01	000878151	1	1	0008/000878151_01_text.txt	882
000878183_01	000878183	1	1	0008/000878183_01_text.txt	28
000878197_01	000878197	1	1	0008/000878197_01_text.txt	1626
000878278_01	000878278	1	1	0008/000878278_01_text.txt	2065
000878399_01	000878399	1	1	0008/000878399_01_text.txt	9
000878413_01	000878413	1	1	0008/000878413_01_text.txt	93
000878496_01	000878496	1	1	0008/000878496_01_text.txt	55
000878497_01	000878497	1	1	0008/000878497_01_text.txt	55
000878498_01	000878498	1	1	0008/000878498_01_text.txt	62
000878499_01	000878499	1	1	0008/000878499_01_text.txt	66
000878501_01	000878501	1	1	0008/000878501_01_text.txt	69
000878502_01	000878502	1	1	0008/000878502_01_text.txt	78
000878503_01	000878503	1	1	0008/000878503_01_text.txt	85
000878504_01	000878504	1	1	0008/000878504_01_text.txt	86
000878622_01	000878622	1	1	0008/000878622_01_text.txt	58
000878624_01	000878624	1	1	0008/000878624_01_text.txt	157
000878676_01	000878676	1	1	0008/000878676_01_text.txt	1582
000878909_01	000878909	1	1	0008/000878909_01_text.txt	549
000878911_01	000878911	1	1	0008/000878911_01_text.txt	989
000878946_01	000878946	1	1	0008/000878946_01_text.txt	309
000878968_01	000878968	1	1	0008/000878968_01_text.txt	647
000879031_01	000879031	1	1	0008/000879031_01_text.txt	270
000879047_01	000879047	1	1	0008/000879047_01_text.txt	458
000879203_01	000879203	1	1	0008/000879203_01_text.txt	261
000879214_01	000879214	1	1	0008/000879214_01_text.txt	765
000879217_01	000879217	1	1	0008/000879217_01_text.txt	784
000879248_01	000879248	1	1	0008/000879248_01_text.txt	325
000879399_01	000879399	1	1	0008/000879399_01_text.txt	520
000879520_01	000879520	1	1	0008/000879520_01_text.txt	65
000879557_01	000879557	1	1	0008/000879557_01_text.txt	618
000879575_01	000879575	1	1	0008/000879575_01_text.txt	597
000879596_01	000879596	1	1	0008/000879596_01_text.txt	403
000879640_01	000879640	1	1	0008/000879640_01_text.txt	755
000879641_01	000879641	1	1	0008/000879641_01_text.txt	1474
000879646_01	000879646	1	1	0008/000879646_01_text.txt	1622
000879655_01	000879655	1	2	0008/000879655_01_text.txt	337
000879655_02	000879655	2	2	0008/000879655_02_text.txt	339
000879748_01	000879748	1	1	0008/000879748_01_text.txt	28
000880075_01	000880075	1	2	0008/000880075_01_text.txt	511
000880075_02	000880075	2	2	0008/000880075_02_text.txt	556
000880076_01	000880076	1	1	0008/000880076_01_text.txt	724
000880077_01	000880077	1	1	0008/000880077_01_text.txt	125
000880097_01	000880097	1	1	0008/000880097_01_text.txt	234
000880288_01	000880288	1	1	0008/000880288_01_text.txt	196
000880302_01	000880302	1	1	0008/000880302_01_text.txt	592
000880329_01	000880329	1	1	0008/000880329_01_text.txt	200
000880337_01	000880337	1	1	0008/000880337_01_text.txt	107
000880338_01	000880338	1	1	0008/000880338_01_text.txt	108
000880340_01	000880340	1	1	0008/000880340_01_text.txt	103
000880341_01	000880341	1	1	0008/000880341_01_text.txt	300
000880349_01	000880349	1	1	0008/000880349_01_text.txt	230
000880350_01	000880350	1	1	0008/000880350_01_text.txt	229
000880356_01	000880356	1	1	0008/000880356_01_text.txt	238
000880357_01	000880357	1	1	0008/000880357_01_text.txt	278
000880360_01	000880360	1	1	0008/000880360_01_text.txt	426
000880361_01	000880361	1	1	0008/000880361_01_text.txt	426
000880362_01	000880362	1	1	0008/000880362_01_text.txt	509
000880369_01	000880369	1	1	0008/000880369_01_text.txt	245
000880476_01	000880476	1	1	0008/000880476_01_text.txt	64
000880644_01	000880644	1	1	0008/000880644_01_text.txt	169
000880676_01	000880676	1	1	0008/000880676_01_text.txt	1657
000880677_01	000880677	1	1	0008/000880677_01_text.txt	14
000880759_01	000880759	1	1	0008/000880759_01_text.txt	459
000880818_01	000880818	1	1	0008/000880818_01_text.txt	607
000880850_01	000880850	1	1	0008/000880850_01_text.txt	1892
000880853_01	000880853	1	1	0008/000880853_01_text.txt	991
000880857_01	000880857	1	1	0008/000880857_01_text.txt	334
000880861_01	000880861	1	1	0008/000880861_01_text.txt	695
000881067_01	000881067	1	1	0008/000881067_01_text.txt	275
000881093_01	000881093	1	1	0008/000881093_01_text.txt	21
000881358_01	000881358	1	3	0008/000881358_01_text.txt	380
000881358_02	000881358	2	3	0008/000881358_02_text.txt	368
000881358_03	000881358	3	3	0008/000881358_03_text.txt	393
000881381_01	000881381	1	1	0008/000881381_01_text.txt	716
000881637_01	000881637	1	1	0008/000881637_01_text.txt	616
000881639_01	000881639	1	1	0008/000881639_01_text.txt	348
000881735_01	000881735	1	1	0008/000881735_01_text.txt	769
000881740_01	000881740	1	1	0008/000881740_01_text.txt	985
000881972_01	000881972	1	1	0008/000881972_01_text.txt	506
000882046_01	000882046	1	1	0008/000882046_01_text.txt	280
000882049_01	000882049	1	1	0008/000882049_01_text.txt	316
000882060_01	000882060	1	2	0008/000882060_01_text.txt	200
000882060_02	000882060	2	2	0008/000882060_02_text.txt	186
000882068_01	000882068	1	1	0008/000882068_01_text.txt	552
000882072_01	000882072	1	1	0008/000882072_01_text.txt	283
000882073_01	000882073	1	1	0008/000882073_01_text.txt	738
000882085_01	000882085	1	1	0008/000882085_01_text.txt	365
000882094_01	000882094	1	2	0008/000882094_01_text.txt	248
000882094_02	000882094	2	2	0008/000882094_02_text.txt	241
000882119_01	000882119	1	1	0008/000882119_01_text.txt	239
000882191_01	000882191	1	1	0008/000882191_01_text.txt	20
000882231_01	000882231	1	1	0008/000882231_01_text.txt	61
000882442_01	000882442	1	3	0008/000882442_01_text.txt	288
000882442_02	000882442	2	3	0008/000882442_02_text.txt	251
000882442_03	000882442	3	3	0008/000882442_03_text.txt	252
000882447_01	000882447	1	3	0008/000882447_01_text.txt	341
000882447_02	000882447	2	3	0008/000882447_02_text.txt	333
000882447_03	000882447	3	3	0008/000882447_03_text.txt	322
000882460_01	000882460	1	1	0008/000882460_01_text.txt	282
000882510_01	000882510	1	1	0008/000882510_01_text.txt	22
000882551_01	000882551	1	1	0008/000882551_01_text.txt	598
000882555_01	000882555	1	1	0008/000882555_01_text.txt	246
000882563_01	000882563	1	1	0008/000882563_01_text.txt	351
000882565_01	000882565	1	1	0008/000882565_01_text.txt	616
000882574_01	000882574	1	1	0008/000882574_01_text.txt	53
000882845_01	000882845	1	1	0008/000882845_01_text.txt	169
000882872_01	000882872	1	1	0008/000882872_01_text.txt	681
000882887_01	000882887	1	1	0008/000882887_01_text.txt	98
000882889_01	000882889	1	2	0008/000882889_01_text.txt	328
000882889_02	000882889	2	2	0008/000882889_02_text.txt	352
000882974_01	000882974	1	1	0008/000882974_01_text.txt	56
000883007_01	000883007	1	1	0008/000883007_01_text.txt	314
000883008_01	000883008	1	1	0008/000883008_01_text.txt	2461
000883009_01	000883009	1	1	0008/000883009_01_text.txt	233
000883033_01	000883033	1	1	0008/000883033_01_text.txt	3894
000883100_01	000883100	1	1	0008/000883100_01_text.txt	610
000883101_01	000883101	1	1	0008/000883101_01_text.txt	115
000883102_01	000883102	1	1	0008/000883102_01_text.txt	1641
000883123_01	000883123	1	1	0008/000883123_01_text.txt	502
000883129_01	000883129	1	1	0008/000883129_01_text.txt	386
000883132_01	000883132	1	1	0008/000883132_01_text.txt	894
000883133_01	000883133	1	1	0008/000883133_01_text.txt	736
000883139_01	000883139	1	1	0008/000883139_01_text.txt	14
000883142_01	000883142	1	1	0008/000883142_01_text.txt	94
000883144_01	000883144	1	1	0008/000883144_01_text.txt	17
000883146_01	000883146	1	1	0008/000883146_01_text.txt	59
000883149_01	000883149	1	1	0008/000883149_01_text.txt	794
000883150_01	000883150	1	1	0008/000883150_01_text.txt	819
000883159_01	000883159	1	1	0008/000883159_01_text.txt	897
000883161_01	000883161	1	1	0008/000883161_01_text.txt	603
000883171_01	000883171	1	1	0008/000883171_01_text.txt	360
000883231_01	000883231	1	1	0008/000883231_01_text.txt	24
000883232_01	000883232	1	1	0008/000883232_01_text.txt	39
000883234_01	000883234	1	1	0008/000883234_01_text.txt	40
000883379_01	000883379	1	1	0008/000883379_01_text.txt	803
000883380_01	000883380	1	1	0008/000883380_01_text.txt	895
000883559_01	000883559	1	2	0008/000883559_01_text.txt	570
000883559_02	000883559	2	2	0008/000883559_02_text.txt	599
000883563_01	000883563	1	1	0008/000883563_01_text.txt	1000
000883646_01	000883646	1	1	0008/000883646_01_text.txt	434
000883658_01	000883658	1	1	0008/000883658_01_text.txt	119
000883663_01	000883663	1	1	0008/000883663_01_text.txt	332
000883669_01	000883669	1	1	0008/000883669_01_text.txt	484
000883697_01	000883697	1	1	0008/000883697_01_text.txt	564
000883737_01	000883737	1	1	0008/000883737_01_text.txt	33
000883743_01	000883743	1	1	0008/000883743_01_text.txt	28
000883824_01	000883824	1	3	0008/000883824_01_text.txt	265
000883824_02	000883824	2	3	0008/000883824_02_text.txt	279
000883824_03	000883824	3	3	0008/000883824_03_text.txt	357
000883825_01	000883825	1	3	0008/000883825_01_text.txt	321
000883825_02	000883825	2	3	0008/000883825_02_text.txt	342
000883825_03	000883825	3	3	0008/000883825_03_text.txt	406
000883826_01	000883826	1	3	0008/000883826_01_text.txt	302
000883826_02	000883826	2	3	0008/000883826_02_text.txt	284
000883826_03	000883826	3	3	0008/000883826_03_text.txt	347
000884035_01	000884035	1	1	0008/000884035_01_text.txt	178
000884082_01	000884082	1	1	0008/000884082_01_text.txt	255
000884083_01	000884083	1	1	0008/000884083_01_text.txt	427
000884281_01	000884281	1	1	0008/000884281_01_text.txt	534
000884466_01	000884466	1	1	0008/000884466_01_text.txt	25
000884505_01	000884505	1	3	0008/000884505_01_text.txt	298
000884505_02	000884505	2	3	0008/000884505_02_text.txt	275
000884505_03	000884505	3	3	0008/000884505_03_text.txt	233
000884506_01	000884506	1	1	0008/000884506_01_text.txt	228
000884595_01	000884595	1	1	0008/000884595_01_text.txt	161
000884709_01	000884709	1	2	0008/000884709_01_text.txt	422
000884709_02	000884709	2	2	0008/000884709_02_text.txt	441
000884716_01	000884716	1	1	0008/000884716_01_text.txt	275
000884717_01	000884717	1	1	0008/000884717_01_text.txt	304
000884718_01	000884718	1	1	0008/000884718_01_text.txt	349
000884734_01	000884734	1	1	0008/000884734_01_text.txt	2878
000884814_01	000884814	1	1	0008/000884814_01_text.txt	27
000884873_01	000884873	1	1	0008/000884873_01_text.txt	303
000884876_01	000884876	1	1	0008/000884876_01_text.txt	15
000884952_01	000884952	1	1	0008/000884952_01_text.txt	100
000885051_01	000885051	1	1	0008/000885051_01_text.txt	235
000885116_01	000885116	1	1	0008/000885116_01_text.txt	15
000885121_01	000885121	1	3	0008/000885121_01_text.txt	358
000885121_02	000885121	2	3	0008/000885121_02_text.txt	264
000885121_03	000885121	3	3	0008/000885121_03_text.txt	282
000885168_01	000885168	1	1	0008/000885168_01_text.txt	10
000885261_01	000885261	1	1	0008/000885261_01_text.txt	75
000885364_01	000885364	1	1	0008/000885364_01_text.txt	88
000885451_01	000885451	1	1	0008/000885451_01_text.txt	1197
000885464_01	000885464	1	3	0008/000885464_01_text.txt	286
000885464_02	000885464	2	3	0008/000885464_02_text.txt	288
000885464_03	000885464	3	3	0008/000885464_03_text.txt	284
000885474_01	000885474	1	1	0008/000885474_01_text.txt	424
000885475_01	000885475	1	3	0008/000885475_01_text.txt	305
000885475_02	000885475	2	3	0008/000885475_02_text.txt	306
000885475_03	000885475	3	3	0008/000885475_03_text.txt	313
000885858_01	000885858	1	1	0008/000885858_01_text.txt	42
000885860_01	000885860	1	1	0008/000885860_01_text.txt	48
000885982_01	000885982	1	1	0008/000885982_01_text.txt	79
000886077_01	000886077	1	1	0008/000886077_01_text.txt	91
000886231_01	000886231	1	1	0008/000886231_01_text.txt	187
000886483_01	000886483	1	1	0008/000886483_01_text.txt	375
000886564_01	000886564	1	1	0008/000886564_01_text.txt	7
000886569_01	000886569	1	1	0008/000886569_01_text.txt	231
000886577_01	000886577	1	1	0008/000886577_01_text.txt	91
000886606_01	000886606	1	1	0008/000886606_01_text.txt	44
000886644_01	000886644	1	1	0008/000886644_01_text.txt	125
000886660_01	000886660	1	2	0008/000886660_01_text.txt	307
000886660_02	000886660	2	2	0008/000886660_02_text.txt	307
000886662_01	000886662	1	3	0008/000886662_01_text.txt	278
000886662_02	000886662	2	3	0008/000886662_02_text.txt	273
000886662_03	000886662	3	3	0008/000886662_03_text.txt	292
000886667_01	000886667	1	3	0008/000886667_01_text.txt	274
000886667_02	000886667	2	3	0008/000886667_02_text.txt	267
000886667_03	000886667	3	3	0008/000886667_03_text.txt	289
000886668_01	000886668	1	1	0008/000886668_01_text.txt	412
000886669_01	000886669	1	1	0008/000886669_01_text.txt	406
000886723_01	000886723	1	1	0008/000886723_01_text.txt	916
000886968_01	000886968	1	1	0008/000886968_01_text.txt	302
000886969_01	000886969	1	1	0008/000886969_01_text.txt	302
000887090_01	000887090	1	1	0008/000887090_01_text.txt	186
000887428_01	000887428	1	1	0008/000887428_01_text.txt	875
000887488_01	000887488	1	1	0008/000887488_01_text.txt	26
000887529_01	000887529	1	1	0008/000887529_01_text.txt	390
000887568_01	000887568	1	1	0008/000887568_01_text.txt	443
000887570_01	000887570	1	1	0008/000887570_01_text.txt	99
000887727_01	000887727	1	1	0008/000887727_01_text.txt	21
000888315_01	000888315	1	1	0008/000888315_01_text.txt	846
000888357_01	000888357	1	1	0008/000888357_01_text.txt	714
000888400_01	000888400	1	1	0008/000888400_01_text.txt	790
000888449_01	000888449	1	1	0008/000888449_01_text.txt	349
000888450_01	000888450	1	1	0008/000888450_01_text.txt	869
000888451_01	000888451	1	1	0008/000888451_01_text.txt	906
000888469_01	000888469	1	1	0008/000888469_01_text.txt	579
000888966_01	000888966	1	1	0008/000888966_01_text.txt	193
000889023_01	000889023	1	1	0008/000889023_01_text.txt	281
000889121_01	000889121	1	1	0008/000889121_01_text.txt	125
000889308_01	000889308	1	1	0008/000889308_01_text.txt	30
000889352_01	000889352	1	3	0008/000889352_01_text.txt	225
000889352_02	000889352	2	3	0008/000889352_02_text.txt	215
000889352_03	000889352	3	3	0008/000889352_03_text.txt	273
000889353_01	000889353	1	1	0008/000889353_01_text.txt	144
000889556_01	000889556	1	1	0008/000889556_01_text.txt	69
000889774_01	000889774	1	1	0008/000889774_01_text.txt	57
000889779_01	000889779	1	1	0008/000889779_01_text.txt	26
000889791_01	000889791	1	1	0008/000889791_01_text.txt	525
000890093_01	000890093	1	1	0008/000890093_01_text.txt	1125
000890129_01	000890129	1	1	0008/000890129_01_text.txt	374
000890301_01	000890301	1	1	0008/000890301_01_text.txt	1056
000890338_01	000890338	1	2	0008/000890338_01_text.txt	545
000890338_02	000890338	2	2	0008/000890338_02_text.txt	481
000890340_01	000890340	1	1	0008/000890340_01_text.txt	36
000890346_01	000890346	1	1	0008/000890346_01_text.txt	77
000890351_01	000890351	1	1	0008/000890351_01_text.txt	106
000890352_01	000890352	1	1	0008/000890352_01_text.txt	144
000890353_01	000890353	1	1	0008/000890353_01_text.txt	16
000890354_01	000890354	1	1	0008/000890354_01_text.txt	194
000890356_01	000890356	1	1	0008/000890356_01_text.txt	29
